id_pedido;id_calendario;id_cliente;id_vendedor;id_loja;status
1051;29;495;100;54;pago
1052;29;200;79;40;cancelado
1053;29;478;9;5;pendente
1054;29;302;13;7;pago
1055;29;314;88;44;pago
1056;29;230;83;42;pago
1057;30;351;49;25;pago
1058;30;214;94;48;pago
1059;30;180;97;51;pago
1060;30;298;87;44;pago
1061;30;280;91;46;pago
1062;30;472;31;16;pago
1063;30;113;30;15;pago
1064;30;34;67;34;pago
1065;30;263;20;10;pago
1066;30;277;98;52;pago
1067;30;232;71;36;pago
1068;30;140;65;33;pago
1069;30;353;9;5;pago
1070;30;199;22;11;pago
1071;30;431;55;28;pago
1072;30;411;90;45;pago
1073;30;482;41;21;pago
1074;30;162;5;3;pago
1075;30;32;64;32;pago
1076;30;63;99;53;cancelado
1077;30;299;50;25;cancelado
1078;30;315;36;18;pago
1079;30;307;61;31;pago
1080;30;149;72;36;pago
1081;30;233;56;28;pago
1082;30;273;55;28;cancelado
1083;30;377;61;31;enviado
1084;30;25;49;25;pago
1085;30;485;20;10;pago
1086;30;353;10;5;pago
1087;30;244;25;13;pago
1088;30;126;92;46;pago
1089;30;484;90;45;pago
1090;30;153;25;13;pago
1091;30;59;38;19;pendente
1092;30;107;66;33;pendente
1093;30;102;98;52;pago
1094;30;382;23;12;pago
1095;30;317;58;29;enviado
1096;30;295;58;29;pago
1097;30;251;87;44;pago
1098;31;438;12;6;pago
1099;31;206;52;26;pago
1100;31;26;51;26;pago
1101;31;321;28;14;pago
1102;31;393;45;23;pago
1103;31;188;26;13;pago
1104;31;471;52;26;pago
1105;31;465;95;49;pago
1106;31;20;39;20;pago
1107;31;50;96;50;pago
1108;31;67;61;31;enviado
1109;31;210;51;26;pago
1110;31;184;35;18;pago
1111;31;332;82;41;pago
1112;31;352;38;19;pago
1113;31;314;87;44;pago
1114;31;468;75;38;pago
1115;31;398;70;35;pago
1116;31;179;45;23;pendente
1117;31;221;82;41;pago
1118;31;88;65;33;pago
1119;31;481;83;42;pago
1120;31;78;74;37;pendente
1121;31;274;69;35;pago
1122;31;310;19;10;enviado
1123;31;157;41;21;pago
1124;31;413;13;7;enviado
1125;31;39;77;39;pago
1126;31;231;87;44;cancelado
1127;31;252;96;50;pago
1128;31;295;58;29;pago
1129;31;88;66;33;pago
1130;31;148;73;37;pago
1131;31;85;39;20;pago
1132;31;180;97;51;pago
1133;31;473;83;42;pago
1134;31;395;89;45;pago
1135;31;38;75;38;pago
1136;31;263;20;10;cancelado
1137;31;234;3;2;pago
1138;31;340;60;30;pago
1139;31;467;24;12;pago
1140;31;297;90;45;pago
1141;31;426;59;30;pendente
1142;31;147;87;44;pago
1143;31;67;62;31;pago
1144;31;492;92;46;pago
1145;31;57;69;35;pago
1146;31;205;100;54;pago
1147;31;495;100;54;pago
1148;31;136;63;32;pago
1149;31;105;41;21;pago
1150;32;11;22;11;enviado
1151;32;496;34;17;pago
1152;32;106;96;50;pago
1153;32;390;68;34;enviado
1154;32;106;96;50;pago
1155;32;359;14;7;pago
1156;32;375;82;41;pago
1157;32;310;19;10;pago
1158;32;205;100;54;pago
1159;32;82;7;4;pago
1160;32;292;51;26;pago
1161;32;105;42;21;pago
1162;32;359;14;7;enviado
1163;32;485;20;10;pago
1164;32;63;99;53;pago
1165;32;447;87;44;pago
1166;32;70;21;11;pago
1167;32;67;62;31;pago
1168;32;80;54;27;cancelado
1169;32;94;16;8;pago
1170;32;286;38;19;pago
1171;32;490;77;39;pago
1172;32;315;35;18;cancelado
1173;32;419;94;48;pago
1174;32;10;20;10;pago
1175;32;96;99;53;pago
1176;32;474;70;35;pago
1177;32;16;32;16;pago
1178;32;202;79;40;pago
1179;32;294;70;35;pago
1180;32;259;49;25;pago
1181;33;157;41;21;pago
1182;33;411;90;45;pago
1183;33;185;19;10;pago
1184;33;268;65;33;pago
1185;33;183;80;40;pago
1186;33;294;70;35;pago
1187;33;23;46;23;pago
1188;33;390;68;34;pago
1189;33;324;26;13;pago
1190;33;434;11;6;cancelado
1191;33;193;81;41;enviado
1192;33;432;43;22;pago
1193;33;237;23;12;pago
1194;33;199;21;11;pago
1195;33;327;34;17;pago
1196;33;108;100;54;pago
1197;33;483;30;15;pago
1198;33;136;63;32;pago
1199;33;456;3;2;pago
1200;33;99;42;21;pago
1201;33;409;63;32;pago
1202;33;27;54;27;cancelado
1203;33;179;46;23;pago
1204;33;341;63;32;pago
1205;33;53;99;53;pago
1206;33;75;56;28;enviado
1207;33;290;8;4;pago
1208;33;448;85;43;pago
1209;33;74;34;17;pago
1210;33;86;78;39;pago
1211;33;327;34;17;pago
1212;34;444;20;10;pago
1213;34;33;66;33;pago
1214;34;430;76;38;pago
1215;34;97;86;43;pago
1216;34;294;69;35;pago
1217;34;359;14;7;pago
1218;34;53;99;53;pago
1219;34;169;38;19;cancelado
1220;34;227;55;28;pendente
1221;34;70;22;11;pago
1222;34;235;49;25;pago
1223;34;216;77;39;cancelado
1224;34;220;81;41;pago
1225;34;232;71;36;pago
1226;34;353;9;5;pago
1227;34;264;80;40;pago
1228;34;412;36;18;pago
1229;34;56;25;13;cancelado
1230;34;123;93;47;pago
1231;34;251;87;44;pago
1232;34;367;60;30;pago
1233;34;423;93;47;pago
1234;34;130;18;9;pago
1235;34;316;23;12;pago
1236;34;168;42;21;pago
1237;34;48;94;48;pendente
1238;34;5;9;5;cancelado
1239;34;176;15;8;pago
1240;34;403;6;3;pago
1241;34;409;64;32;pago
1242;34;418;31;16;pago
1243;34;197;14;7;pago
1244;34;476;95;49;pago
1245;34;284;46;23;pago
1246;34;82;7;4;pago
1247;34;201;61;31;pago
1248;34;273;55;28;pago
1249;34;8;15;8;pago
1250;34;28;55;28;pago
1251;34;102;98;52;pago
1252;34;428;73;37;cancelado
1253;34;155;39;20;pago
1254;34;271;73;37;pago
1255;34;482;42;21;pago
1256;34;128;10;5;pago
1257;34;181;99;53;cancelado
1258;34;148;73;37;pago
1259;34;287;4;2;pago
1260;34;34;68;34;enviado
1261;34;116;3;2;pago
1262;34;74;33;17;pago
1263;34;226;22;11;pago
1264;34;468;75;38;pago
1265;34;60;72;36;pago
1266;35;21;42;21;pago
1267;35;328;83;42;pago
1268;35;306;87;44;pago
1269;35;101;56;28;pago
1270;35;181;99;53;pago
1271;35;173;46;23;enviado
1272;35;296;61;31;pago
1273;35;495;100;54;pago
1274;35;393;45;23;pago
1275;35;82;8;4;pago
1276;35;96;99;53;pendente
1277;35;254;14;7;pago
1278;35;162;6;3;pago
1279;35;24;48;24;pago
1280;35;204;100;54;pago
1281;35;281;9;5;pago
1282;35;419;94;48;pago
1283;35;239;39;20;pago
1284;35;499;68;34;pago
1285;35;82;8;4;cancelado
1286;35;62;10;5;pago
1287;35;139;87;44;pago
1288;35;427;87;44;pago
1289;35;259;49;25;pago
1290;35;336;44;22;pago
1291;35;472;31;16;pago
1292;35;34;68;34;pago
1293;35;315;35;18;pago
1294;35;417;15;8;pago
1295;35;344;93;47;pago
1296;35;154;89;45;pago
1297;35;51;97;51;pago
1298;35;188;26;13;pago
1299;35;176;15;8;cancelado
1300;35;181;99;53;pago
1301;35;469;1;1;pago
1302;35;230;84;42;pago
1303;35;64;91;46;pago
1304;35;111;100;54;pago
1305;35;20;39;20;pago
1306;35;409;63;32;pago
1307;35;179;46;23;pago
1308;35;166;77;39;pago
1309;35;90;13;7;pago
1310;35;132;67;34;pago
1311;35;54;100;54;pago
1312;35;465;95;49;pendente
1313;35;168;41;21;pago
1314;35;141;73;37;pago
1315;35;282;37;19;pago
1316;35;398;69;35;pago
1317;35;244;26;13;pago
1318;35;363;48;24;pago
1319;35;332;81;41;pendente
1320;35;421;90;45;pago
1321;35;268;66;33;enviado
1322;36;450;63;32;pago
1323;36;359;13;7;pendente
1324;36;189;8;4;pago
1325;36;173;46;23;cancelado
1326;36;454;95;49;enviado
1327;36;458;53;27;pago
1328;36;182;25;13;pago
1329;36;275;35;18;pago
1330;36;2;4;2;pago
1331;36;80;54;27;pago
1332;36;258;78;39;pago
1333;36;103;10;5;pago
1334;36;353;9;5;pago
1335;36;50;96;50;cancelado
1336;36;286;38;19;pago
1337;36;358;5;3;pago
1338;36;292;51;26;pago
1339;36;267;5;3;pago
1340;36;135;27;14;pago
1341;36;56;25;13;pago
1342;36;426;59;30;cancelado
1343;36;353;10;5;pago
1344;36;193;82;41;pago
1345;36;223;98;52;pago
1346;36;418;31;16;pago
1347;36;113;29;15;pago
1348;36;416;73;37;pago
1349;36;270;86;43;pago
1350;36;465;95;49;pago
1351;36;437;7;4;pago
1352;36;361;36;18;pago
1353;36;467;24;12;pago
1354;36;188;26;13;pago
1355;36;491;97;51;pago
1356;36;286;37;19;pago
1357;36;137;45;23;pago
1358;36;41;81;41;pago
1359;36;323;74;37;pago
1360;36;174;52;26;cancelado
1361;36;59;37;19;pago
1362;36;96;99;53;pago
1363;36;364;24;12;pago
1364;36;466;79;40;pago
1365;36;335;94;48;pago
1366;36;281;9;5;cancelado
1367;36;10;19;10;pago
1368;36;99;42;21;pago
1369;36;125;51;26;pago
1370;36;456;3;2;pago
1371;36;498;95;49;pago
1372;36;319;38;19;pago
1373;36;7;14;7;pago
1374;36;327;33;17;pago
1375;36;476;95;49;pago
1376;36;493;97;51;pago
1377;36;248;86;43;pago
1378;37;265;21;11;pago
1379;37;476;95;49;cancelado
1380;37;336;43;22;pago
1381;37;264;80;40;pago
1382;37;358;6;3;pago
1383;37;188;26;13;pago
1384;37;490;78;39;pago
1385;37;452;98;52;pago
1386;37;199;22;11;pago
1387;37;450;63;32;pago
1388;37;194;11;6;pago
1389;37;292;51;26;pago
1390;37;334;25;13;pago
1391;37;71;20;10;pago
1392;37;28;55;28;pago
1393;37;70;21;11;pago
1394;37;43;86;43;enviado
1395;37;383;78;39;enviado
1396;37;77;24;12;pago
1397;37;13;26;13;pago
1398;37;116;4;2;pago
1399;37;46;91;46;pago
1400;38;90;14;7;pago
1401;38;400;62;31;pago
1402;38;146;15;8;pago
1403;38;252;96;50;pago
1404;38;277;98;52;pago
1405;38;36;71;36;pago
1406;38;421;90;45;pago
1407;38;450;64;32;pago
1408;38;477;16;8;pago
1409;38;412;36;18;pago
1410;38;244;26;13;pago
1411;38;8;15;8;cancelado
1412;38;341;64;32;pendente
1413;38;197;13;7;pago
1414;38;366;94;48;enviado
1415;38;488;6;3;pago
1416;38;120;23;12;pago
1417;38;500;58;29;pago
1418;38;302;14;7;pago
1419;38;328;83;42;pago
1420;38;497;87;44;pago
1421;38;338;56;28;pago
1422;38;372;20;10;pago
1423;38;200;80;40;pago
1424;38;76;17;9;enviado
1425;38;433;84;42;pago
1426;38;450;64;32;pago
1427;38;14;27;14;pendente
1428;38;124;74;37;pago
1429;39;11;22;11;cancelado
1430;39;472;32;16;pago
1431;39;499;67;34;pago
1432;39;230;83;42;pago
1433;39;51;97;51;pago
1434;39;321;28;14;pago
1435;39;499;67;34;pago
1436;39;32;63;32;pago
1437;39;102;98;52;pago
1438;39;362;17;9;pago
1439;39;268;66;33;pago
1440;39;68;77;39;pago
1441;39;483;29;15;pago
1442;39;35;70;35;pago
1443;39;226;21;11;pago
1444;39;45;90;45;pago
1445;39;160;4;2;enviado
1446;39;104;43;22;pago
1447;39;2;3;2;pago
1448;39;113;29;15;pago
1449;39;330;24;12;pago
1450;39;358;6;3;pago
1451;39;286;38;19;enviado
1452;39;378;45;23;pago
1453;39;358;5;3;enviado
1454;39;301;93;47;pago
1455;39;334;25;13;enviado
1456;39;450;63;32;pago
1457;39;71;20;10;pago
1458;39;27;53;27;pago
1459;39;91;2;1;pago
1460;39;473;83;42;enviado
1461;39;189;7;4;pago
1462;39;406;52;26;cancelado
1463;39;283;52;26;pago
1464;39;216;78;39;pago
1465;39;340;59;30;pago
1466;39;418;32;16;pago
1467;39;367;59;30;pago
1468;39;241;48;24;pago
1469;39;77;24;12;pago
1470;39;154;89;45;pago
1471;39;158;84;42;pago
1472;39;14;28;14;pago
1473;39;263;19;10;pago
1474;39;6;11;6;pago
1475;39;121;27;14;pago
1476;39;284;46;23;pago
1477;39;59;38;19;pago
1478;39;260;68;34;pago
1479;39;362;17;9;enviado
1480;39;204;100;54;cancelado
1481;39;268;66;33;pendente
1482;39;369;1;1;pago
1483;39;41;82;41;pago
1484;40;4;8;4;pago
1485;40;428;74;37;enviado
1486;40;418;32;16;pago
1487;40;365;34;17;pago
1488;40;336;43;22;pago
1489;40;39;77;39;pago
1490;40;361;35;18;pago
1491;40;80;53;27;enviado
1492;40;340;59;30;pago
1493;40;55;41;21;pago
1494;40;178;51;26;pago
1495;40;297;90;45;pago
1496;40;259;49;25;pago
1497;40;422;59;30;pago
1498;40;67;61;31;pago
1499;40;80;54;27;pago
1500;40;424;48;24;pago
1501;40;50;96;50;pago
1502;40;256;19;10;pago
1503;40;218;38;19;pago
1504;40;466;80;40;pago
1505;40;176;16;8;pago
1506;40;472;32;16;pago
1507;40;35;70;35;pago
1508;40;301;93;47;pago
1509;40;267;5;3;cancelado
1510;40;89;52;26;pago
1511;40;451;98;52;pago
1512;40;395;89;45;pago
1513;40;166;77;39;cancelado
1514;40;22;44;22;pago
1515;40;481;83;42;pago
1516;40;135;27;14;pendente
1517;40;186;41;21;pago
1518;40;410;18;9;pendente
1519;40;53;99;53;pago
1520;40;155;39;20;pendente
1521;40;245;74;37;pago
1522;40;435;95;49;pago
1523;40;297;89;45;enviado
1524;40;401;70;35;pago
1525;40;143;90;45;pago
1526;40;92;1;1;pago
1527;40;163;44;22;pago
1528;40;424;47;24;pago
1529;40;170;40;20;pago
1530;40;105;41;21;pago
1531;40;51;97;51;pago
1532;41;33;66;33;pago
1533;41;73;60;30;pago
1534;41;21;42;21;pago
1535;41;135;28;14;pendente
1536;41;102;98;52;pago
1537;41;334;26;13;pago
1538;41;295;57;29;pago
1539;41;461;44;22;pago
1540;41;197;14;7;pago
1541;41;129;57;29;pago
1542;41;340;59;30;pago
1543;41;133;48;24;pago
1544;41;125;51;26;pago
1545;41;88;66;33;pago
1546;41;198;85;43;pago
1547;41;176;15;8;pago
1548;41;409;63;32;pago
1549;41;57;70;35;pago
1550;41;123;93;47;pago
1551;41;443;97;51;pago
1552;41;452;98;52;pago
1553;41;53;99;53;pago
1554;41;485;19;10;pago
1555;41;105;42;21;pago
1556;41;445;67;34;pendente
1557;41;96;99;53;pago
1558;41;242;85;43;cancelado
1559;41;371;44;22;pago
1560;42;457;23;12;pago
1561;42;161;95;49;pago
1562;42;424;48;24;pago
1563;42;426;59;30;pago
1564;42;410;17;9;pago
1565;42;468;76;38;pago
1566;42;397;92;46;pago
1567;42;437;8;4;pago
1568;42;383;77;39;pago
1569;42;70;21;11;pago
1570;42;42;84;42;pago
1571;42;216;78;39;pago
1572;42;377;62;31;pago
1573;42;222;34;17;pago
1574;42;164;77;39;pendente
1575;42;321;27;14;pago
1576;42;458;54;27;pago
1577;42;439;33;17;enviado
1578;42;131;66;33;pago
1579;42;151;75;38;pago
1580;42;433;84;42;pago
1581;42;337;93;47;pago
1582;42;50;96;50;pago
1583;42;377;62;31;pago
1584;42;16;31;16;pago
1585;42;164;78;39;pago
1586;42;72;11;6;pago
1587;42;295;57;29;pago
1588;42;313;5;3;pago
1589;42;48;94;48;enviado
1590;42;219;38;19;pago
1591;42;107;66;33;pago
1592;42;87;89;45;pago
1593;42;427;87;44;pago
1594;42;24;47;24;pago
1595;42;443;97;51;cancelado
1596;42;116;3;2;pago
1597;42;411;90;45;pago
1598;42;495;100;54;pago
1599;42;187;79;40;pago
1600;42;46;92;46;pago
1601;42;352;37;19;pago
1602;42;296;62;31;pendente
1603;42;309;29;15;pago
1604;42;180;97;51;pago
1605;42;322;44;22;pago
1606;42;347;2;1;pago
1607;42;253;37;19;pago
1608;42;221;82;41;pago
1609;42;493;97;51;pago
1610;42;426;59;30;cancelado
1611;42;353;10;5;pago
1612;42;313;5;3;pendente
1613;42;394;8;4;pago
1614;43;429;46;23;pago
1615;43;3;5;3;pago
1616;43;468;75;38;cancelado
1617;43;250;11;6;pago
1618;43;457;24;12;pago
1619;43;142;6;3;pago
1620;43;398;69;35;pago
1621;43;143;89;45;pago
1622;43;288;90;45;pago
1623;43;322;43;22;pago
1624;43;424;47;24;pago
1625;43;63;99;53;pago
1626;43;354;93;47;pago
1627;43;207;30;15;pago
1628;43;317;58;29;pago
1629;43;472;32;16;pago
1630;43;106;96;50;pago
1631;43;33;65;33;pago
1632;43;182;25;13;pago
1633;43;77;24;12;pago
1634;43;327;33;17;pago
1635;43;421;89;45;pago
1636;43;103;10;5;pago
1637;43;197;13;7;pago
1638;43;61;21;11;pago
1639;43;284;45;23;pago
1640;43;32;64;32;pago
1641;43;331;18;9;pago
1642;43;349;93;47;pago
1643;43;260;67;34;pago
1644;43;374;3;2;pago
1645;43;487;52;26;pago
1646;43;117;69;35;pago
1647;43;170;39;20;pago
1648;43;395;90;45;pago
1649;43;443;97;51;pago
1650;43;471;52;26;pago
1651;44;43;86;43;pago
1652;44;256;20;10;pago
1653;44;61;21;11;pago
1654;44;14;28;14;pago
1655;44;197;13;7;pago
1656;44;399;74;37;pago
1657;44;357;33;17;pago
1658;44;468;76;38;pago
1659;44;85;40;20;pago
1660;44;376;52;26;pago
1661;44;239;40;20;pago
1662;44;133;48;24;pago
1663;44;284;46;23;pago
1664;44;233;55;28;pago
1665;44;187;80;40;pago
1666;44;451;98;52;pago
1667;44;499;67;34;enviado
1668;44;414;100;54;pago
1669;44;227;55;28;enviado
1670;44;478;9;5;pago
1671;44;173;46;23;pendente
1672;44;280;91;46;pago
1673;45;145;61;31;cancelado
1674;45;50;96;50;pago
1675;45;22;44;22;pago
1676;45;384;93;47;pago
1677;45;274;69;35;pago
1678;45;239;40;20;pago
1679;45;166;77;39;pago
1680;45;475;90;45;enviado
1681;45;353;9;5;pago
1682;45;155;39;20;pago
1683;45;74;34;17;pago
1684;45;499;68;34;pago
1685;45;341;63;32;enviado
1686;45;27;54;27;pago
1687;45;444;19;10;pago
1688;45;318;95;49;pago
1689;45;43;85;43;pago
1690;45;1;2;1;pago
1691;45;398;69;35;pago
1692;45;361;35;18;pago
1693;45;392;57;29;pago
1694;45;402;75;38;pago
1695;45;83;4;2;pago
1696;45;335;94;48;pago
1697;45;217;55;28;pago
1698;45;460;95;49;pago
1699;45;73;60;30;pago
1700;46;290;8;4;pago
1701;46;317;57;29;pago
1702;46;496;34;17;pago
1703;46;156;71;36;pago
1704;46;222;33;17;pago
1705;46;139;88;44;pendente
1706;46;80;54;27;pago
1707;46;31;61;31;pago
1708;46;114;2;1;pago
1709;46;299;50;25;pago
1710;46;392;58;29;pago
1711;46;405;35;18;pago
1712;46;236;29;15;pago
1713;46;35;70;35;pago
1714;46;461;43;22;pago
1715;46;50;96;50;pago
1716;46;129;58;29;pago
1717;46;121;27;14;pago
1718;46;182;26;13;cancelado
1719;46;407;25;13;pago
1720;46;361;36;18;pago
1721;46;77;23;12;pendente
1722;46;496;34;17;pago
1723;46;444;19;10;cancelado
1724;46;57;69;35;pago
1725;46;305;4;2;pago
1726;46;33;65;33;pago
1727;46;252;96;50;pago
1728;46;485;20;10;enviado
1729;46;4;7;4;pago
1730;46;106;96;50;pago
1731;46;276;52;26;pago
1732;46;437;7;4;enviado
1733;46;258;78;39;pago
1734;46;9;18;9;pago
1735;46;3;6;3;pago
1736;46;324;25;13;pago
1737;46;85;39;20;pago
1738;46;67;62;31;pago
1739;46;269;14;7;cancelado
1740;46;476;95;49;pago
1741;46;179;46;23;pago
1742;46;128;10;5;pago
1743;46;173;45;23;pago
1744;46;323;74;37;pago
1745;47;224;28;14;pago
1746;47;75;56;28;pago
1747;47;4;8;4;pago
1748;47;199;22;11;pago
1749;47;56;26;13;pago
1750;47;154;90;45;pago
1751;47;288;89;45;pago
1752;47;405;36;18;pago
1753;47;148;74;37;pago
1754;47;319;38;19;pago
1755;47;140;65;33;pago
1756;47;93;26;13;pago
1757;47;343;69;35;pago
1758;47;53;99;53;pago
1759;47;55;42;21;pago
1760;47;41;81;41;pago
1761;47;199;22;11;pago
1762;47;14;27;14;pago
1763;47;403;5;3;pago
1764;47;252;96;50;pago
1765;47;90;14;7;pago
1766;47;57;70;35;pago
1767;47;342;72;36;cancelado
1768;47;56;25;13;pago
1769;47;333;30;15;pago
1770;47;211;99;53;pago
1771;47;246;95;49;pago
1772;47;424;47;24;pago
1773;47;421;89;45;pago
1774;47;80;53;27;pago
1775;47;74;33;17;pago
1776;47;24;47;24;pago
1777;47;104;43;22;pago
1778;47;75;55;28;pago
1779;47;16;31;16;cancelado
1780;47;467;24;12;pago
1781;47;109;74;37;pago
1782;47;189;8;4;pago
1783;48;458;53;27;pago
1784;48;220;82;41;pago
1785;48;166;77;39;pago
1786;48;72;11;6;pago
1787;48;64;92;46;pago
1788;48;7;13;7;pendente
1789;48;242;86;43;pago
1790;48;291;46;23;pago
1791;48;473;84;42;pago
1792;48;226;22;11;pago
1793;48;486;88;44;pago
1794;48;452;98;52;pago
1795;48;466;80;40;pago
1796;48;330;23;12;pago
1797;48;400;62;31;pago
1798;48;235;49;25;pago
1799;48;246;95;49;pendente
1800;48;164;78;39;cancelado
1801;48;16;32;16;pendente
1802;48;300;95;49;pago
1803;48;63;99;53;pago
1804;48;237;23;12;pago
1805;48;417;16;8;pago
1806;48;146;15;8;pago
1807;48;162;5;3;pago
1808;48;14;28;14;pago
1809;48;39;78;39;pago
1810;48;197;14;7;pago
1811;48;250;12;6;pago
1812;48;124;74;37;pago
1813;48;128;10;5;enviado
1814;48;208;84;42;pendente
1815;48;81;100;54;pago
1816;48;124;73;37;pago
1817;48;439;34;17;pago
1818;48;12;24;12;pago
1819;48;313;5;3;pago
1820;48;107;65;33;pago
1821;48;326;73;37;pago
1822;48;477;15;8;pago
1823;49;51;97;51;pago
1824;49;480;23;12;pago
1825;49;366;94;48;pago
1826;49;50;96;50;pago
1827;49;390;68;34;pago
1828;49;9;17;9;pago
1829;49;313;5;3;pago
1830;49;117;70;35;pago
1831;49;247;25;13;pago
1832;49;96;99;53;pago
1833;49;490;77;39;pago
1834;49;316;23;12;pago
1835;49;15;29;15;pago
1836;49;102;98;52;pago
1837;49;264;80;40;cancelado
1838;49;462;28;14;pago
1839;49;16;31;16;pago
1840;49;49;95;49;cancelado
1841;49;53;99;53;pago
1842;49;450;64;32;pago
1843;49;27;54;27;pago
1844;49;128;10;5;pendente
1845;49;339;18;9;pago
1846;49;182;25;13;pago
1847;50;215;86;43;pago
1848;50;283;52;26;pago
1849;50;340;60;30;pago
1850;50;36;72;36;enviado
1851;50;474;70;35;cancelado
1852;50;216;77;39;pago
1853;50;281;10;5;pago
1854;50;110;86;43;pago
1855;50;192;48;24;pago
1856;50;136;64;32;pendente
1857;50;451;98;52;pago
1858;50;450;63;32;pago
1859;50;71;19;10;pago
1860;50;425;68;34;pago
1861;50;491;97;51;pago
1862;50;449;86;43;pago
1863;50;297;90;45;pago
1864;50;188;26;13;pago
1865;50;70;21;11;cancelado
1866;50;31;62;31;pago
1867;50;150;81;41;pago
1868;50;141;74;37;pago
1869;50;243;39;20;pago
1870;50;172;100;54;pago
1871;50;79;22;11;pago
1872;50;80;53;27;pago
1873;50;226;22;11;pendente
1874;51;376;51;26;pago
1875;51;199;22;11;pago
1876;51;418;31;16;pago
1877;51;167;52;26;pago
1878;51;320;55;28;pago
1879;51;16;32;16;pago
1880;51;375;82;41;pago
1881;51;243;39;20;pago
1882;51;232;71;36;pago
1883;51;34;68;34;pago
1884;51;84;88;44;pendente
1885;51;281;9;5;pago
1886;51;48;94;48;cancelado
1887;51;297;89;45;pago
1888;51;295;57;29;pago
1889;51;299;50;25;pago
1890;51;187;80;40;enviado
1891;51;252;96;50;pago
1892;51;432;44;22;pago
1893;51;18;36;18;pago
1894;51;87;89;45;pago
1895;51;57;70;35;pago
1896;51;374;4;2;pago
1897;51;392;57;29;pago
1898;51;232;71;36;pago
1899;51;451;98;52;pago
1900;51;470;56;28;enviado
1901;51;170;40;20;pago
1902;51;122;81;41;pendente
1903;52;384;93;47;pago
1904;52;80;54;27;pago
1905;52;215;86;43;pago
1906;52;359;13;7;pago
1907;52;41;81;41;pago
1908;52;109;74;37;pago
1909;52;462;27;14;pago
1910;52;341;64;32;pago
1911;52;391;40;20;pago
1912;52;432;43;22;pago
1913;52;52;98;52;pago
1914;52;126;92;46;pendente
1915;52;88;65;33;pago
1916;52;34;68;34;pago
1917;52;193;81;41;pendente
1918;52;248;85;43;pago
1919;52;114;2;1;pago
1920;52;414;100;54;pago
1921;52;86;78;39;pago
1922;52;425;68;34;pago
1923;52;16;31;16;pago
1924;52;309;30;15;pago
1925;53;499;67;34;pago
1926;53;134;74;37;enviado
1927;53;431;56;28;pago
1928;53;499;67;34;pago
1929;53;324;25;13;pago
1930;53;247;25;13;pago
1931;53;82;8;4;pago
1932;53;183;80;40;pago
1933;53;111;100;54;pago
1934;53;189;8;4;pago
1935;53;334;26;13;pago
1936;53;109;73;37;pago
1937;53;228;28;14;pago
1938;53;73;60;30;pago
1939;53;197;14;7;pago
1940;53;128;9;5;pago
1941;53;265;21;11;pago
1942;53;252;96;50;pago
1943;53;343;70;35;pago
1944;53;401;70;35;pago
1945;53;414;100;54;pago
1946;53;82;7;4;enviado
1947;53;11;21;11;pago
1948;53;295;57;29;pago
1949;54;355;1;1;pago
1950;54;304;11;6;pago
1951;54;340;60;30;pago
1952;54;339;18;9;pago
1953;54;388;94;48;pago
1954;54;468;76;38;pago
1955;54;27;54;27;pago
1956;54;449;85;43;pago
1957;54;117;69;35;pago
1958;54;478;9;5;pago
1959;54;500;58;29;pago
1960;54;480;23;12;pago
1961;54;275;35;18;pago
1962;54;102;98;52;pago
1963;54;302;14;7;pago
1964;54;269;13;7;pago
1965;54;90;14;7;cancelado
1966;54;350;34;17;pago
1967;54;146;15;8;pago
1968;54;328;83;42;pago
1969;54;200;79;40;pago
1970;54;255;23;12;pago
1971;54;408;1;1;pago
1972;54;476;95;49;pago
1973;55;430;75;38;pago
1974;55;406;52;26;cancelado
1975;55;180;97;51;pago
1976;55;145;61;31;pago
1977;55;226;21;11;pago
1978;55;257;43;22;pago
1979;55;136;64;32;cancelado
1980;55;269;14;7;pago
1981;55;8;16;8;pago
1982;55;375;82;41;pago
1983;55;224;27;14;pago
1984;55;261;93;47;pago
1985;55;83;4;2;pago
1986;55;216;77;39;pago
1987;55;230;83;42;pago
1988;55;413;13;7;pago
1989;55;117;70;35;pago
1990;55;388;94;48;pago
1991;55;20;40;20;pago
1992;55;493;97;51;pago
1993;55;386;48;24;pago
1994;55;182;25;13;pago
1995;55;295;58;29;pago
1996;55;312;7;4;pago
1997;55;19;37;19;pago
1998;55;335;94;48;pago
1999;55;437;8;4;enviado
2000;55;136;63;32;pago
2001;55;108;100;54;pago
2002;55;340;59;30;pago
2003;55;64;92;46;pago
